"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000104679",383.715838038303,-5.10066591679114e-07,0.00144267027966852,0.902085034266239,0.999682268560792
"ENSG00000104687",1411.63161035667,-6.79308463379835e-07,0.00144264969816941,0.903540255910159,0.999682268560792
"ENSG00000104689",175.053737008379,-1.80028850398057e-06,0.00144268430227234,0.527167280443398,0.999682268560792
"ENSG00000104691",75.3748698893617,-2.67190653867369e-06,0.00144268101808689,0.42071368812339,0.999682268560792
"ENSG00000104695",1593.33151755781,1.70474863697777e-05,0.00144268429884815,0.691834003383329,0.999682268560792
"ENSG00000104714",305.214560512221,2.13817661065873e-06,0.00144266104454532,0.670825552993595,0.999682268560792
"ENSG00000104722",14.8085021150178,-1.08686035147941e-06,0.00144269427309732,0.213335667562623,0.999682268560792
"ENSG00000104723",1129.21759467154,1.13836306486359e-05,0.00144257411489562,0.263392951294385,0.999682268560792
"ENSG00000104728",361.979903369287,-1.60992480823343e-06,0.00144267396108307,0.681730703998584,0.999682268560792
"ENSG00000104731",190.267036000815,-3.61744798102101e-07,0.00144266282932633,0.938668744820196,0.999682268560792
"ENSG00000104738",282.388799572744,-2.18226070356751e-06,0.00144267972847633,0.521863515480289,0.999682268560792
"ENSG00000104756",290.11943588355,3.13051519806481e-07,0.00144265393479125,0.955333103926064,0.999682268560792
"ENSG00000104763",1594.7104066701,1.46513626882087e-06,0.00144267497975358,0.705032066463399,0.999682268560792
"ENSG00000104765",1390.46620012909,2.28981655734223e-07,0.00144268069830963,0.945914529048671,0.999682268560792
"ENSG00000104774",1283.47714086919,-5.32469337699365e-07,0.00144268262768639,0.85604350250016,0.999682268560792
"ENSG00000104783",10.1416785338129,-3.61215647761616e-07,0.00144269207617644,0.80609948663383,0.999682268560792
"ENSG00000104805",3715.20644621862,-2.29149359688705e-06,0.00144266726825202,0.612794115216355,0.999682268560792
"ENSG00000104808",10.9537203918731,-3.10736447455913e-06,0.00144269187460206,0.10147255322413,0.999682268560792
"ENSG00000104812",667.508062766109,9.38732914529781e-07,0.00144267314541815,0.815893813917665,0.999682268560792
"ENSG00000104823",711.874355290983,-1.1048117186246e-06,0.00144266852881798,0.813539442602049,0.999682268560792
"ENSG00000104824",1563.52793181279,7.74068834148024e-06,0.00144264873484696,0.382868212623522,0.999682268560792
"ENSG00000104825",433.466357559505,1.82882152693379e-07,0.00144265986692589,0.972565118826225,0.999682268560792
"ENSG00000104833",144.124592452594,-3.50160908744276e-06,0.00144269528148715,0.962559306972696,0.999682268560792
"ENSG00000104835",441.285889430442,-1.09497816961317e-06,0.00144266141798909,0.82301609681089,0.999682268560792
"ENSG00000104852",2391.75999320989,4.15451716923423e-06,0.0014426776623795,0.28082300991474,0.999682268560792
"ENSG00000104853",1769.88588096668,3.45867017337063e-06,0.00144263038389456,0.619277267964435,0.999682268560792
"ENSG00000104856",639.901218663745,5.71530929251235e-07,0.00144266331582045,0.906731129593542,0.999682268560792
"ENSG00000104859",442.673558771091,3.32816235037331e-06,0.00144266451345508,0.492254249249927,0.999682268560792
"ENSG00000104863",47.3896262312671,5.53334385018628e-07,0.00144268489095807,0.840427379664967,0.999682268560792
"ENSG00000104866",528.980226614896,4.73196452207934e-06,0.00144266224372278,0.358268966679708,0.999682268560792
"ENSG00000104870",1060.79801144794,-2.03937551045894e-06,0.00144267175252911,0.62215402263763,0.999682268560792
"ENSG00000104872",571.231528666091,1.38559687974166e-06,0.00144264369629656,0.821584579493043,0.999682268560792
"ENSG00000104880",1052.32722237945,2.8657621089702e-07,0.0014426697195955,0.951109841707987,0.999682268560792
"ENSG00000104881",842.214003097105,2.79957933234907e-07,0.00144266884020293,0.950520390091342,0.999682268560792
"ENSG00000104883",48.7706652565613,3.92783206822664e-06,0.00144268336727518,0.220686430894885,0.999682268560792
"ENSG00000104884",382.167932573877,-4.67935107433945e-06,0.00144267317619143,0.277118833049205,0.999682268560792
"ENSG00000104885",474.054606797264,-1.87684029735878e-06,0.00144266296291212,0.846296660320003,0.999682268560792
"ENSG00000104886",278.070672121851,-1.11514586385561e-06,0.00144268311123581,0.704285798217977,0.999682268560792
"ENSG00000104888",13.2155632148657,-9.57069469899578e-07,0.00144269137242768,0.567698069849339,0.999682268560792
"ENSG00000104889",94.5632790506116,-4.47756247665812e-06,0.00144267825865509,0.240878051452335,0.999682268560792
"ENSG00000104892",282.656534914969,3.04523169332317e-07,0.00144266753261786,0.946989612409973,0.999682268560792
"ENSG00000104894",17.9559955581575,-1.94513021300707e-07,0.00144268889732497,0.925381066252309,0.999682268560792
"ENSG00000104897",434.101618695259,1.58176674146729e-06,0.00144267109923937,0.707500628247013,0.999682268560792
"ENSG00000104899",9.27241531982304,-1.49183956914433e-07,0.00144269419553758,0.845281666906153,0.999682268560792
"ENSG00000104903",24.8196929339769,-5.03631839306456e-07,0.00144269170394947,0.7467664677745,0.999682268560792
"ENSG00000104904",2947.00739320238,-4.37786483056723e-07,0.00144264170498898,0.942117659971037,0.999682268560792
"ENSG00000104907",280.231753459505,5.58100793765243e-06,0.00144267289681477,0.206004107581134,0.999682268560792
"ENSG00000104915",342.128089722972,1.40795989390519e-06,0.0014426843819909,0.6192643454879,0.999682268560792
"ENSG00000104936",305.639669255371,1.32333782066248e-07,0.00144268854824644,0.954638390792192,0.999682268560792
"ENSG00000104946",505.707735945454,6.73208181589483e-07,0.001442666089952,0.884556481329827,0.999682268560792
"ENSG00000104951",24.4553180654053,-2.06134711396282e-07,0.00144269228941892,0.881877719173827,0.999682268560792
"ENSG00000104953",40.6014500631724,7.7775973316016e-07,0.00144268512867173,0.773728024192141,0.999682268560792
"ENSG00000104957",259.714773594893,1.75924332650067e-06,0.00144266477657714,0.703017972117394,0.999682268560792
"ENSG00000104960",924.1899179845,-1.39854417081457e-06,0.00144265814737633,0.785190963036084,0.999682268560792
"ENSG00000104964",4076.68806640395,-2.43909244772802e-06,0.00144264903742976,0.673879937133267,0.999682268560792
"ENSG00000104967",53.3739760981928,-1.24867093960045e-06,0.00144269371163281,0.254869095955072,0.999682268560792
"ENSG00000104969",727.621718594504,8.58159833096609e-07,0.00144266663331287,0.851679458019587,0.999682268560792
"ENSG00000104972",16.9662023603889,-1.3707145763911e-07,0.00144269021849358,0.940068426858888,0.999682268560792
"ENSG00000104973",528.988015975314,4.30766433481098e-06,0.00144265668899825,0.435744934564895,0.999682268560792
"ENSG00000104976",247.365088953093,5.9694024105743e-06,0.00144265102427194,0.321365232095104,0.999682268560792
"ENSG00000104979",491.692536498933,1.74088423689624e-06,0.00144261926138915,0.815355483577312,0.999682268560792
"ENSG00000104980",378.618936556166,1.47178798933864e-06,0.00144267536871225,0.70031248371558,0.999682268560792
"ENSG00000104983",171.129985210608,-2.14181709967155e-06,0.00144266503106186,0.966838595342005,0.999682268560792
"ENSG00000104998",251.340499072692,2.88445357818647e-06,0.00144267040851185,0.507017950213474,0.999682268560792
"ENSG00000105011",7.08575353583343,-5.75530205070276e-07,0.00144269376870951,0.562973696128667,0.999682268560792
"ENSG00000105048",191.713867413747,-2.2737237979154e-07,0.00144269492721361,0.469556605471274,0.999682268560792
"ENSG00000105053",232.591186024315,5.96125548092901e-06,0.0014426603516199,0.272105266857192,0.999682268560792
"ENSG00000105058",766.502467863269,4.19717181860655e-08,0.0014426624281335,0.994906717747734,0.999682268560792
"ENSG00000105063",1581.38464228292,1.73007753390646e-06,0.00144264502002982,0.774601889591332,0.999682268560792
"ENSG00000105072",106.297175188423,5.23325891169565e-06,0.00144266826836241,0.272564608568399,0.999682268560792
"ENSG00000105085",64.3538080745558,1.78405284841589e-06,0.00144267378035262,0.653875192403833,0.999682268560792
"ENSG00000105088",430.112361425641,-8.63839199511502e-07,0.00144269360426598,0.416652789452901,0.999682268560792
"ENSG00000105122",23.1280803626657,-2.09814692702896e-07,0.00144268717483,0.928386088856672,0.999682268560792
"ENSG00000105127",447.810737540531,9.27022200751622e-07,0.0014426749975357,0.809536027090339,0.999682268560792
"ENSG00000105131",43.1711886209115,-4.80642115487882e-07,0.00144269460121234,0.425380823140891,0.999682268560792
"ENSG00000105132",5.87390791145429,-4.63310083756521e-08,0.00144269305208497,0.96761491899524,0.999682268560792
"ENSG00000105135",835.720389505057,-6.10706891041541e-08,0.00144262994339873,0.966587391370094,0.999682268560792
"ENSG00000105136",136.302393920517,4.2771699918111e-06,0.00144266605550903,0.374944859721354,0.999682268560792
"ENSG00000105137",299.292359283777,-2.51168979659656e-06,0.00144269215511038,0.143107354843083,0.999682268560792
"ENSG00000105146",7.99497391892403,-2.41694339196116e-06,0.00144269397343952,0.639047368234925,0.999682268560792
"ENSG00000105171",270.964748830666,4.65275492962323e-07,0.00144267066999399,0.913114744110396,0.999682268560792
"ENSG00000105173",40.8052998799978,9.01115265818899e-07,0.00144268238568047,0.7698571061618,0.999682268560792
"ENSG00000105176",609.026144153361,-2.8512354818818e-05,0.00144278846421761,0.618578539771863,0.999682268560792
"ENSG00000105185",279.812807561145,5.95929846037182e-07,0.00144266555153546,0.898539369555035,0.999682268560792
"ENSG00000105186",631.214036229069,-1.09323837151753e-06,0.00144267411703782,0.777207160701686,0.999682268560792
"ENSG00000105193",413.312171970274,2.25247864200974e-07,0.0014426539512766,0.968356814640102,0.999682268560792
"ENSG00000105197",551.260164166655,2.50390991517271e-06,0.00144265249920143,0.656458586649258,0.999682268560792
"ENSG00000105202",650.734058615625,-6.90205897114593e-07,0.00144266588334702,0.878767688337092,0.999682268560792
"ENSG00000105204",303.153105246184,6.76670467007293e-07,0.00144267293548834,0.867244298582142,0.999682268560792
"ENSG00000105216",1748.05517818125,3.24262198743908e-06,0.0014426720067455,0.445845550093459,0.999682268560792
"ENSG00000105220",4533.37373249893,1.25093709549469e-06,0.00144263669412584,0.849301582857103,0.999682268560792
"ENSG00000105221",1566.06938396513,3.5535644881727e-06,0.00144266304239425,0.416378656129536,0.999682268560792
"ENSG00000105223",1736.5075371245,-1.52549105153778e-06,0.00144266249930723,0.752874133880872,0.999682268560792
"ENSG00000105227",294.608896404278,4.33787820601991e-06,0.00144266927792658,0.3437928550939,0.999682268560792
"ENSG00000105229",283.796519928395,4.72169901644944e-06,0.00144265556200583,0.39925167942782,0.999682268560792
"ENSG00000105245",153.728473575844,-1.29902153312201e-06,0.00144268095179862,0.68528859839778,0.999682268560792
"ENSG00000105248",260.563165613138,1.65472564886042e-06,0.00144267156668077,0.691525954368048,0.999682268560792
"ENSG00000105254",602.72273368595,-3.14728193093971e-06,0.00144262439250497,0.837929288880794,0.999682268560792
"ENSG00000105258",192.225018230266,-1.59651218154546e-06,0.00144267214244514,0.694887416617098,0.999682268560792
"ENSG00000105270",429.760341340422,-1.08391206186075e-06,0.00144269382403318,0.290753152907319,0.999682268560792
"ENSG00000105278",17.9174542734942,-1.12835364912737e-06,0.00144269421550287,0.211136927421632,0.999682268560792
"ENSG00000105281",134.540122613392,-1.82072420755474e-06,0.00144269351754523,0.148016814726361,0.999682268560792
"ENSG00000105287",654.974735903003,4.43843141468725e-06,0.00144265649010269,0.420700161340018,0.999682268560792
"ENSG00000105289",425.970179313803,-1.24359305454793e-06,0.00144266357696055,0.793082162157128,0.999682268560792
"ENSG00000105290",686.539676993603,-1.12917502939569e-06,0.00144269353107374,0.315402058627751,0.999682268560792
"ENSG00000105298",194.626802773575,2.01240454542567e-06,0.0014426518143116,0.721351271225381,0.999682268560792
"ENSG00000105321",575.742318212884,-2.42971946399251e-05,0.00144276515933234,0.956587458905296,0.999682268560792
"ENSG00000105323",2749.25600145887,2.69933757272097e-06,0.00144266082187878,0.595424585183926,0.999682268560792
"ENSG00000105325",783.798996880826,5.09071397574356e-06,0.00144265513762109,0.369185162706073,0.999682268560792
"ENSG00000105327",163.904131580328,1.45881111583309e-06,0.00144267432055322,0.710199202776712,0.999682268560792
"ENSG00000105329",1444.6752708159,2.86548847706288e-06,0.00144267920334836,0.419020783062805,0.999682268560792
"ENSG00000105339",161.182760740922,3.88113098509967e-06,0.00144266215076492,0.445048473049237,0.999682268560792
"ENSG00000105341",575.789046032213,1.51995421788125e-06,0.00144267238210012,0.711256127169409,0.999682268560792
"ENSG00000105355",616.854068381858,-2.53922232168252e-06,0.00144266730317262,0.576800308385381,0.999682268560792
"ENSG00000105357",2519.09647662248,5.65591514864964e-06,0.00144267102850948,0.222438898129968,0.999682268560792
"ENSG00000105364",434.907328855649,2.80573212526824e-06,0.00144266305530719,0.568349824952784,0.999682268560792
"ENSG00000105372",326.343399070954,3.89032951225778e-07,0.00144267340703139,0.923269155828719,0.999682268560792
"ENSG00000105373",1598.74528604775,-2.64535549026329e-06,0.001442674917212,0.49858316247936,0.999682268560792
"ENSG00000105376",4.37221117929697,-9.92358367764377e-07,0.00144269395699935,0.31245496790694,0.999682268560792
"ENSG00000105379",634.496926872719,-1.17940596413497e-05,0.00144267509357939,0.970494583113586,0.999682268560792
"ENSG00000105393",572.297740408811,1.87529960198345e-06,0.00144267230551847,0.649158335271565,0.999682268560792
"ENSG00000105397",833.877777154865,3.10785634777198e-06,0.00144267398851295,0.444742727362285,0.999682268560792
"ENSG00000105398",92.3609610986809,-2.90260018329214e-07,0.0014426936578682,0.767394323100456,0.999682268560792
"ENSG00000105401",731.927115446876,1.41769149257017e-06,0.00144266107159511,0.777198785146847,0.999682268560792
"ENSG00000105402",695.997819814693,8.30037092705617e-07,0.00144267449632179,0.831439222793814,0.999682268560792
"ENSG00000105404",1029.38334157264,9.69941178429531e-07,0.00144267055564951,0.820011099655413,0.999682268560792
"ENSG00000105409",1334.99141367241,-2.97042782424552e-07,0.00144269484089167,0.478959714890164,0.999682268560792
"ENSG00000105419",45.952398778641,-7.08375865863224e-07,0.00144269443561143,0.329558679059582,0.999682268560792
"ENSG00000105426",718.38881780402,-1.48937487181065e-06,0.00144266957800013,0.728398672205983,0.999682268560792
"ENSG00000105427",7.60529131060508,-4.77823430546977e-07,0.00144269336768585,0.669434849852058,0.999682268560792
"ENSG00000105429",2386.84007847297,6.73410620668708e-07,0.00144267631933149,0.857534893548856,0.999682268560792
"ENSG00000105438",1491.21390929645,6.84518801173518e-06,0.00144264583773429,0.288008306656406,0.999682268560792
"ENSG00000105443",1220.39043251632,3.48345764721146e-06,0.00144267043584764,0.428851816428972,0.999682268560792
"ENSG00000105447",525.111318640556,3.26786547932073e-06,0.00144265016013565,0.574670729868223,0.999682268560792
"ENSG00000105464",68.7767649901958,9.02877054551937e-07,0.00144269169694497,0.571883860563586,0.999682268560792
"ENSG00000105472",46.4480711981049,-2.17604454256202e-07,0.00144268956097084,0.910879048834953,0.999682268560792
"ENSG00000105479",19.7934827484941,9.70297315816278e-08,0.00144269295512006,0.940359097632729,0.999682268560792
"ENSG00000105483",254.84626711235,5.49637888491028e-06,0.00144266574832676,0.271116033103495,0.999682268560792
"ENSG00000105486",325.926737493998,-7.27875102165374e-07,0.00144265697627967,0.888082386920881,0.999682268560792
"ENSG00000105492",4.39991186749867,-3.36755673748525e-07,0.00144269492143444,0.348829748389321,0.999682268560792
"ENSG00000105497",360.064210461662,-1.98180257512855e-06,0.00144269122728181,0.334341863292832,0.999682268560792
"ENSG00000105499",495.460346087008,-8.33952539525729e-07,0.00144267939850445,0.802478509698924,0.999682268560792
"ENSG00000105501",42.0659869183544,-8.85839044091837e-07,0.00144269365838523,0.402750338930566,0.999682268560792
"ENSG00000105514",197.72336257114,3.51090140022586e-06,0.00144267485463552,0.381697463494349,0.999682268560792
"ENSG00000105516",249.825128155278,-1.1983694640348e-06,0.00144269162380383,0.45988096975591,0.999682268560792
"ENSG00000105518",989.375964217147,4.78453184407868e-06,0.0014426516676132,0.414092138065607,0.999682268560792
"ENSG00000105519",83.7005913615506,3.40762902477111e-06,0.00144268378326952,0.270411255137618,0.999682268560792
"ENSG00000105520",493.009554659672,-1.33890022723734e-06,0.00144267452936156,0.728252945687102,0.999682268560792
"ENSG00000105538",74.5709950298563,-5.52566168583701e-06,0.00144269680800856,0.695380434565396,0.999682268560792
"ENSG00000105552",362.96326467676,-2.82477436099607e-06,0.00144265499231731,0.604229959520447,0.999682268560792
"ENSG00000105556",183.424390932436,3.66872681579218e-06,0.00144267133980266,0.397227811589921,0.999682268560792
"ENSG00000105559",456.972748015203,2.23099334827897e-06,0.00144268255873108,0.354349337702104,0.999682268560792
"ENSG00000105568",2903.76459827112,4.57730986429072e-06,0.00144266162962828,0.377280548345048,0.999682268560792
"ENSG00000105576",1243.28391073729,4.00877602126818e-07,0.00144266519824686,0.871123070449884,0.999682268560792
"ENSG00000105583",207.29073691949,3.00886014904658e-06,0.00144266109521241,0.552310053046118,0.999682268560792
"ENSG00000105605",116.523044782269,-1.73414751738986e-07,0.00144269491729393,0.577659631252359,0.999682268560792
"ENSG00000105607",233.100725108574,-2.31527870098536e-06,0.00144265720210183,0.66139439724505,0.999682268560792
"ENSG00000105609",10.6315687504198,-9.76497131180499e-07,0.00144269278742961,0.465781079360694,0.999682268560792
"ENSG00000105612",706.267859623107,-5.99426338698955e-07,0.00144266637807375,0.893477901193092,0.999682268560792
"ENSG00000105613",94.7497930380882,-4.57973663348851e-07,0.00144269483748596,0.479657472502707,0.999682268560792
"ENSG00000105617",140.336107291018,-3.04755676983013e-06,0.00144266771428571,0.503766614775986,0.999682268560792
"ENSG00000105618",354.688914049575,1.80821427719836e-06,0.00144265845172879,0.727920430561425,0.999682268560792
"ENSG00000105619",121.528658454741,5.15356266558531e-07,0.00144268296401753,0.86313301602998,0.999682268560792
"ENSG00000105639",140.122166539851,-9.83053910917242e-07,0.00144269354791462,0.372998168650951,0.999682268560792
"ENSG00000105640",130.742916458567,-2.99430921493974e-07,0.00144267725444461,0.93156968406796,0.999682268560792
"ENSG00000105641",46.8910381795567,-3.39836345951711e-07,0.0014426935892043,0.738238126442453,0.999682268560792
"ENSG00000105642",30.866804281984,-7.56513702339762e-07,0.00144269408878225,0.391714005694655,0.999682268560792
"ENSG00000105643",455.435955012679,-2.59675708075066e-06,0.00144265253975368,0.642357203806139,0.999682268560792
"ENSG00000105647",892.699081619706,1.15880557621751e-05,0.00144268590675805,0.426296082659967,0.999682268560792
"ENSG00000105649",23.1477039865435,1.6307860893764e-06,0.00144268935488827,0.440129725316091,0.999682268560792
"ENSG00000105650",68.0785872030955,-6.66745788551031e-07,0.00144269453191425,0.316635781933042,0.999682268560792
"ENSG00000105655",1817.3564985363,-1.82242988277527e-06,0.00144269394541733,0.107934354236565,0.999682268560792
"ENSG00000105656",196.321582343243,7.24596774499027e-07,0.00144264118154886,0.908542336665455,0.999682268560792
"ENSG00000105662",365.642925487345,-8.18328417621779e-07,0.00144268396100197,0.771344710585458,0.999682268560792
"ENSG00000105663",899.557190843697,6.53249905850459e-06,0.00144265744441971,0.252295951442678,0.999682268560792
"ENSG00000105668",14.4861780438662,-1.65389012291903e-07,0.00144269457567476,0.771367870772449,0.999682268560792
"ENSG00000105669",875.544257468654,-1.81308628271815e-06,0.00144265469569999,0.736842260402419,0.999682268560792
"ENSG00000105671",321.360655140901,-2.5500209332139e-06,0.00144265023180326,0.656937285196927,0.999682268560792
"ENSG00000105672",11.0787092205981,-4.28569492384002e-07,0.00144269060541675,0.807147279087459,0.999682268560792
"ENSG00000105676",272.841603427523,-2.09081092206186e-06,0.00144264998719861,0.714913384513717,0.999682268560792
"ENSG00000105677",669.669292430645,1.40555842527691e-06,0.00144266909499956,0.748561142284143,0.999682268560792
"ENSG00000105679",23.8874180768655,1.3005874890399e-08,0.00144269086052031,0.996373613825851,0.999682268560792
"ENSG00000105696",9.70970385281004,-4.53961983946118e-07,0.00144269465317681,0.426299716864875,0.999682268560792
"ENSG00000105698",1246.53768595513,4.08259169196072e-06,0.00144264432278452,0.512422855070612,0.999682268560792
"ENSG00000105699",1212.09417062826,2.87609131803855e-06,0.00144267236382118,0.492313244081218,0.999682268560792
"ENSG00000105700",451.838248506907,2.47873033925805e-06,0.00144265578982484,0.666436402849713,0.999682268560792
"ENSG00000105701",2319.92858037111,1.72141479878741e-06,0.00144266468169332,0.70196210801323,0.999682268560792
"ENSG00000105705",270.808592976758,1.86710744370754e-06,0.00144266521023669,0.690946236259413,0.999682268560792
"ENSG00000105707",301.134851107024,-1.87367173617649e-07,0.00144266768517204,0.964678203465224,0.999682268560792
"ENSG00000105708",99.0136839045125,2.92079260139716e-06,0.0014426608962399,0.56606710988951,0.999682268560792
"ENSG00000105711",363.151426183302,-1.91949892341821e-06,0.00144268891385976,0.384708333249906,0.999682268560792
"ENSG00000105717",14.5065873276039,-8.8999222423416e-07,0.00144268837658626,0.685481326381324,0.999682268560792
"ENSG00000105722",564.951679933379,-1.14019303193694e-06,0.00144265781763791,0.824492581885403,0.999682268560792
"ENSG00000105723",853.169815627589,2.51688063051007e-06,0.00144266121840176,0.617332241698584,0.999682268560792
"ENSG00000105726",1121.48942199964,1.67991010051824e-06,0.0014426670003771,0.712995580313501,0.999682268560792
"ENSG00000105732",299.571569440055,1.41362653187586e-06,0.00144266307189959,0.772378278053637,0.999682268560792
"ENSG00000105737",697.770057549438,-1.09499651656896e-06,0.00144266916581156,0.798477217316033,0.999682268560792
"ENSG00000105738",593.112424544169,1.71868626633169e-06,0.0014426537396072,0.755595650692479,0.999682268560792
"ENSG00000105750",32.2459251788201,5.80218984652225e-07,0.0014426870127447,0.810402168332784,0.999682268560792
"ENSG00000105755",63.6259202846256,7.05243942319385e-07,0.00144268736042293,0.767917524848508,0.999682268560792
"ENSG00000105767",1311.05318570265,-2.26276693809388e-06,0.00144266732925878,0.61656261505893,0.999682268560792
"ENSG00000105771",424.368684875166,2.57845008655824e-07,0.00144266941411409,0.953983418910862,0.999682268560792
"ENSG00000105778",551.946372838268,2.03600994955548e-05,0.00144270983617505,0.508397032315151,0.999682268560792
"ENSG00000105784",10.1556223271182,-6.94690178413432e-07,0.0014426943963331,0.337379759703968,0.999682268560792
"ENSG00000105792",88.6390863838119,-1.0330819341394e-06,0.00144268064345229,0.992380612505981,0.999682268560792
"ENSG00000105793",145.488150116136,8.49384743116154e-06,0.00144265519427894,0.166621336148271,0.999682268560792
"ENSG00000105808",442.132805199769,-2.34159232470531e-06,0.00144267775792007,0.517483739959301,0.999682268560792
"ENSG00000105810",1753.02941293123,4.58499431746048e-06,0.00144267020364343,0.313404258777918,0.999682268560792
"ENSG00000105819",724.853196684964,1.68908675507291e-06,0.0014426487169584,0.772556326813806,0.999682268560792
"ENSG00000105821",185.559411015047,1.033789466056e-06,0.00144267270841179,0.799098689705161,0.999682268560792
"ENSG00000105825",75.798128387146,-1.14621001413218e-06,0.00144269356698082,0.307284906737256,0.999682268560792
"ENSG00000105829",144.025769717012,2.6810985456515e-06,0.00144266770362478,0.555564523835645,0.999682268560792
"ENSG00000105835",937.332573154546,-6.01169940754129e-08,0.00144266520464081,0.987730406940075,0.999682268560792
"ENSG00000105849",267.321678497398,6.39514589194612e-06,0.00144267716699025,0.216409434075703,0.999682268560792
"ENSG00000105851",9.55315362571953,4.8192725208385e-07,0.00144269144636114,0.770308772935042,0.999682268560792
"ENSG00000105852",16.3029248068112,-5.9810112945307e-07,0.00144269398977101,0.506760087323789,0.999682268560792
"ENSG00000105854",323.478081288062,-1.29506108021712e-06,0.00144266403818393,0.78405876956125,0.999682268560792
"ENSG00000105855",330.129471474061,-5.48989070298349e-07,0.00144269230760763,0.606289069313774,0.999682268560792
"ENSG00000105856",890.984649518375,-5.57904027158864e-07,0.00144266528046341,0.902057848953203,0.999682268560792
"ENSG00000105865",79.8889322132465,-5.577172664304e-08,0.00144266448931059,0.989324868644165,0.999682268560792
"ENSG00000105866",224.036140595774,7.41114730114634e-07,0.00144265971715711,0.884848094473585,0.999682268560792
"ENSG00000105875",278.506428827189,-3.95289735450946e-06,0.00144268136160658,0.911742794192653,0.999682268560792
"ENSG00000105877",2816.30229318721,-1.33025616062898e-06,0.0014426821555906,0.663704239667165,0.999682268560792
"ENSG00000105879",323.450974889536,5.58931608487524e-06,0.00144265315192122,0.339174154037027,0.999682268560792
"ENSG00000105887",1474.42788118618,6.50826252713508e-06,0.0014425953117132,0.459814263913177,0.999682268560792
"ENSG00000105889",5.94590995035611,-2.21865497179881e-07,0.00144269370159145,0.822511441716555,0.999682268560792
"ENSG00000105894",1302.44040430542,-2.82367970173256e-06,0.00144267598277109,0.460916530856913,0.999682268560792
"ENSG00000105926",55.0859981590828,-1.01206875370734e-06,0.00144269272356505,0.451968772384186,0.999682268560792
"ENSG00000105928",191.343190948556,1.0836749652199e-06,0.00144268064449416,0.740674312308718,0.999682268560792
"ENSG00000105929",38.5231090455171,-5.28881891001725e-08,0.00144269383589723,0.949830951669957,0.999682268560792
"ENSG00000105939",548.064666490251,4.79774390574673e-07,0.00144267572106485,0.899796021963957,0.999682268560792
"ENSG00000105948",236.069570139019,9.56839944113592e-06,0.00144265328360684,0.127911469685132,0.999682268560792
"ENSG00000105953",4151.70341291029,2.17495716250599e-06,0.00144267668183369,0.561400748740198,0.999682268560792
"ENSG00000105963",51.3937201769098,-6.1765635266808e-07,0.00144268156282987,0.841502003772489,0.999682268560792
"ENSG00000105967",14.5343625579468,-1.0718071406645e-07,0.00144268810153583,0.960572608142005,0.999682268560792
"ENSG00000105968",1184.60708656076,1.93378205879653e-05,0.00144267277869503,0.353555822347328,0.999682268560792
"ENSG00000105971",173.892042186006,-1.49720841783316e-06,0.00144269354543161,0.207320531914909,0.999682268560792
"ENSG00000105974",544.049461882032,-1.5189937859629e-06,0.00144269393033224,0.156920221784817,0.999682268560792
"ENSG00000105976",253.181658400911,-1.6438162242605e-06,0.00144269234515859,0.279574972331528,0.999682268560792
"ENSG00000105982",28.6347273734108,-1.09724620641408e-07,0.00144268719458616,0.961432564691916,0.999682268560792
"ENSG00000105983",1205.61372784186,3.61424469788597e-06,0.00144265093015422,0.533400520645656,0.999682268560792
"ENSG00000105988",112.362180415106,-4.18522776708951e-07,0.00144266619229112,0.925479452419389,0.999682268560792
"ENSG00000105991",6.12243816718902,4.79010210185654e-07,0.00144269416036809,0.556288689157919,0.999682268560792
"ENSG00000105993",764.245411933036,-1.7021430203363e-06,0.00144268345543753,0.562951065890321,0.999682268560792
"ENSG00000105996",2.660618788679,5.37888981977364e-07,0.00144269498092757,0.140963887062572,0.999682268560792
"ENSG00000105997",21.26380191174,9.0986289643618e-07,0.0014426944826444,0.222103711392799,0.999682268560792
"ENSG00000106003",28.2215113243849,-8.43425609694931e-07,0.00144269313650479,0.488749933332336,0.999682268560792
"ENSG00000106009",484.604441570571,2.6450471377646e-06,0.00144264293937671,0.670871481644626,0.999682268560792
"ENSG00000106012",774.489222490529,-1.59614066708288e-06,0.00144264545252236,0.787439230840647,0.999682268560792
"ENSG00000106018",9.31044718346742,1.19092940331316e-06,0.00144269451519486,0.129248675056062,0.999682268560792
"ENSG00000106025",170.218256296256,-1.1876960271286e-07,0.00144269258400749,0.924518836987667,0.999682268560792
"ENSG00000106028",509.699731026906,1.86637717161814e-06,0.00144266067053073,0.711327958338752,0.999682268560792
"ENSG00000106034",39.167854528857,-1.30579526570193e-06,0.00144269383549599,0.22164421295827,0.999682268560792
"ENSG00000106049",654.676435508167,-4.7213849012447e-06,0.00144265078209254,0.564146515225622,0.999682268560792
"ENSG00000106052",1964.32873948109,5.16416364875226e-07,0.00144264730153048,0.931396740088591,0.999682268560792
"ENSG00000106066",16.7809400917364,-1.75679945309294e-06,0.00144269102637367,0.336579441310383,0.999682268560792
"ENSG00000106070",261.529156852063,-1.14067893065701e-06,0.00144269177670609,0.471052394488709,0.999682268560792
"ENSG00000106077",150.062398096024,-3.2716708671181e-06,0.00144267615952895,0.874316739509637,0.999682268560792
"ENSG00000106078",1290.55869523333,4.07946187304138e-06,0.00144266216370069,0.42328516435373,0.999682268560792
